sensor1_smoothed,sensor1_bpm,sensor2_smoothed,sensor2_bpm,delta,status
119.38,69.0,23.26,69.17,0.0,OK
152.83,69.0,106.09,69.17,0.0,OK
183.29,69.0,184.41,69.17,0.0,OK
205.57,69.0,258.88,69.17,0.0,OK
217.49,69.0,328.98,69.17,0.0,OK
221.27,69.0,384.84,69.17,0.0,OK
220.88,69.0,427.2,69.17,0.0,OK
216.39,69.0,459.57,69.17,0.0,OK
201.79,69.0,476.45,69.17,0.0,OK
182.81,69.0,483.1,69.17,0.0,OK
166.65,69.0,481.84,69.17,0.0,OK
151.72,69.0,475.07,69.17,0.0,OK
136.13,69.0,465.16,69.17,0.0,OK
119.52,69.0,453.68,69.17,0.0,OK
106.3,69.0,440.93,69.17,0.0,OK
98.78,69.0,425.41,69.17,0.0,OK
87.47,69.0,411.55,69.17,0.0,OK
79.55,69.0,393.83,69.17,0.0,OK
68.47,69.0,377.01,69.17,0.0,OK
56.52,69.0,357.7,69.17,0.0,OK
48.21,69.0,339.89,69.17,0.0,OK
44.53,69.0,320.95,69.17,0.0,OK
35.66,69.0,304.46,69.17,0.0,OK
29.72,69.0,286.27,69.17,0.0,OK
27.6,69.0,269.01,69.17,0.0,OK
27.55,69.0,253.09,69.17,0.0,OK
28.59,69.0,239.34,69.17,0.0,OK
29.39,69.0,228.45,69.17,0.0,OK
28.68,69.0,216.76,69.17,0.0,OK
27.35,69.0,203.64,69.17,0.0,OK
28.02,69.0,191.8,69.17,0.0,OK
29.32,69.0,179.56,69.17,0.0,OK
29.3,69.0,169.42,69.17,0.0,OK
29.59,69.0,155.26,69.17,0.0,OK
25.82,69.0,141.51,69.17,0.0,OK
23.62,69.0,127.12,69.17,0.0,OK
20.79,69.0,112.63,69.17,0.0,OK
17.86,69.0,93.12,69.17,0.0,OK
10.04,69.0,75.53,69.17,0.0,OK
3.11,69.0,55.0,69.17,0.0,OK
-1.91,69.0,36.79,69.17,0.0,OK
-5.75,69.0,17.43,69.17,0.0,OK
-13.82,69.0,-2.29,69.17,0.0,OK
-21.45,69.0,-24.57,69.17,0.0,OK
-27.6,69.0,-45.05,69.17,0.0,OK
-34.6,69.0,-59.84,69.17,0.0,OK
-39.33,69.0,-74.91,69.17,0.0,OK
-43.02,69.0,-94.3,69.17,0.0,OK
-48.94,69.0,-112.21,69.17,0.0,OK
-54.4,69.0,-128.09,69.17,0.0,OK
-56.05,69.0,-143.38,69.17,0.0,OK
-58.04,69.0,-158.79,69.17,0.0,OK
-57.56,69.0,-171.16,69.17,0.0,OK
-57.18,69.0,-185.34,69.17,0.0,OK
-59.55,69.0,-202.27,69.17,0.0,OK
-62.73,69.0,-217.45,69.17,0.0,OK
-63.78,69.0,-226.56,69.17,0.0,OK
-65.04,69.0,-239.08,69.17,0.0,OK
-68.26,69.0,-257.66,69.17,0.0,OK
-70.34,69.0,-271.4,69.17,0.0,OK
-70.81,69.0,-283.51,69.17,0.0,OK
-73.18,69.0,-301.4,69.17,0.0,OK
-78.33,69.0,-318.97,69.17,0.0,OK
-80.94,69.0,-329.53,69.17,0.0,OK
-81.94,69.0,-341.45,69.17,0.0,OK
-83.77,69.0,-352.33,69.17,0.0,OK
-84.97,69.0,-361.95,69.17,0.0,OK
-85.2,69.0,-371.0,69.17,0.0,OK
-90.79,69.0,-380.62,69.17,0.0,OK
-94.59,69.0,-387.25,69.17,0.0,OK
-97.69,69.0,-395.75,69.17,0.0,OK
-100.78,69.0,-402.56,69.17,0.0,OK
-105.69,69.0,-406.69,69.17,0.0,OK
-104.02,69.0,-410.73,69.17,0.0,OK
-103.1,69.0,-412.78,69.17,0.0,OK
-94.83,69.0,-409.56,69.17,0.0,OK
-84.43,69.0,-401.0,69.17,0.0,OK
-63.24,69.0,-382.83,69.17,0.0,OK
-38.38,69.0,-355.3,69.17,0.0,OK
-8.58,69.0,-322.24,69.17,0.0,OK
24.0,69.0,-273.12,69.17,0.0,OK
58.54,69.35,-208.34,69.17,0.0,OK
91.99,69.35,-137.82,69.17,10.0,OK
123.33,69.35,-67.11,69.17,10.0,OK
148.07,69.35,2.82,69.17,10.0,OK
165.51,69.35,78.07,69.17,10.0,OK
176.26,69.35,144.12,69.17,10.0,OK
178.07,69.35,197.84,69.17,10.0,OK
169.65,69.35,236.94,69.17,10.0,OK
157.87,69.35,271.1,69.17,10.0,OK
142.85,69.35,290.11,69.17,10.0,OK
123.82,69.35,296.69,69.17,10.0,OK
101.24,69.35,293.14,69.17,10.0,OK
83.08,69.35,282.37,69.17,10.0,OK
66.45,69.35,271.2,69.17,10.0,OK
50.42,69.35,255.57,69.17,10.0,OK
36.61,69.35,232.85,69.17,10.0,OK
26.43,69.35,209.34,69.17,10.0,OK
16.23,69.35,188.01,69.17,10.0,OK
4.22,69.35,165.13,69.17,10.0,OK
-3.08,69.35,142.74,69.17,10.0,OK
-10.0,69.35,118.02,69.17,10.0,OK
-19.47,69.35,91.24,69.17,10.0,OK
-26.54,69.35,69.7,69.17,10.0,OK
-29.3,69.35,50.78,69.17,10.0,OK
-33.32,69.35,31.55,69.17,10.0,OK
-36.94,69.35,16.08,69.17,10.0,OK
-39.17,69.35,5.2,69.17,10.0,OK
-39.47,69.35,-2.73,69.17,10.0,OK
-38.65,69.35,-14.01,69.17,10.0,OK
-38.22,69.35,-19.41,69.17,10.0,OK
-38.45,69.35,-24.13,69.17,10.0,OK
-38.25,69.35,-29.55,69.17,10.0,OK
-36.98,69.35,-35.91,69.17,10.0,OK
-37.62,69.35,-42.53,69.17,10.0,OK
-41.52,69.35,-51.97,69.17,10.0,OK
-46.48,69.35,-59.84,69.17,10.0,OK
-45.92,69.35,-68.7,69.17,10.0,OK
-49.38,69.35,-81.41,69.17,10.0,OK
-55.06,69.35,-96.17,69.17,10.0,OK
-62.05,69.35,-107.3,69.17,10.0,OK
-65.88,69.35,-117.33,69.17,10.0,OK
-71.66,69.35,-131.31,69.17,10.0,OK
-78.84,69.35,-147.81,69.17,10.0,OK
-86.75,69.35,-160.0,69.17,10.0,OK
-93.37,69.35,-171.32,69.17,10.0,OK
-95.89,69.35,-183.22,69.17,10.0,OK
-97.43,69.35,-194.76,69.17,10.0,OK
-100.68,69.35,-207.03,69.17,10.0,OK
-105.61,69.35,-217.82,69.17,10.0,OK
-107.65,69.35,-226.07,69.17,10.0,OK
-106.95,69.35,-236.39,69.17,10.0,OK
-105.99,69.35,-248.54,69.17,10.0,OK
-107.15,69.35,-256.48,69.17,10.0,OK
-110.55,69.35,-265.22,69.17,10.0,OK
-109.87,69.35,-273.95,69.17,10.0,OK
-105.22,69.35,-276.74,69.17,10.0,OK
-100.63,69.35,-280.21,69.17,10.0,OK
-100.87,69.35,-285.85,69.17,10.0,OK
-103.16,69.35,-290.34,69.17,10.0,OK
-102.37,69.35,-293.35,69.17,10.0,OK
-101.83,69.35,-295.78,69.17,10.0,OK
-104.12,69.35,-295.66,69.17,10.0,OK
-109.54,69.35,-295.92,69.17,10.0,OK
-114.32,69.35,-297.45,69.17,10.0,OK
-116.37,69.35,-297.69,69.17,10.0,OK
-119.03,69.35,-296.57,69.17,10.0,OK
-124.68,69.35,-299.33,69.17,10.0,OK
-128.57,69.35,-300.6,69.17,10.0,OK
-127.9,69.35,-301.39,69.17,10.0,OK
-128.09,69.35,-301.39,69.17,10.0,OK
-128.0,69.35,-303.63,69.17,10.0,OK
-127.54,69.35,-302.23,69.17,10.0,OK
-127.48,69.35,-302.6,69.17,10.0,OK
-128.34,69.35,-301.4,69.17,10.0,OK
-126.7,69.35,-301.37,69.17,10.0,OK
-121.77,69.35,-294.67,69.17,10.0,OK
-116.17,69.35,-288.82,69.17,10.0,OK
-104.63,69.35,-276.66,69.17,10.0,OK
-89.04,69.35,-258.85,69.17,10.0,OK
-64.27,69.35,-232.91,69.17,10.0,OK
-36.4,69.35,-188.11,69.17,10.0,OK
-4.68,69.35,-137.84,69.17,10.0,OK
31.51,70.03,-78.74,70.04,0.0,OK
69.49,70.03,-3.75,70.04,0.0,OK
108.39,70.03,82.85,70.04,0.0,OK
146.63,70.03,166.71,70.04,0.0,OK
177.61,70.03,248.38,70.04,0.0,OK
200.09,70.03,326.24,70.04,0.0,OK
213.36,70.03,396.42,70.04,0.0,OK
218.25,70.03,456.85,70.04,0.0,OK
215.71,70.03,505.7,70.04,0.0,OK
209.1,70.03,542.62,70.04,0.0,OK
196.31,70.03,566.18,70.04,0.0,OK
180.54,70.03,577.48,70.04,0.0,OK
165.24,70.03,581.73,70.04,0.0,OK
153.14,70.03,580.24,70.04,0.0,OK
138.02,70.03,572.69,70.04,0.0,OK
122.02,70.03,562.53,70.04,0.0,OK
112.94,70.03,551.86,70.04,0.0,OK
105.19,70.03,542.95,70.04,0.0,OK
94.85,70.03,529.92,70.04,0.0,OK
87.17,70.03,513.19,70.04,0.0,OK
81.24,70.03,496.1,70.04,0.0,OK
70.05,70.03,479.2,70.04,0.0,OK
55.16,70.03,456.41,70.04,0.0,OK
46.61,70.03,433.98,70.04,0.0,OK
42.67,70.03,410.87,70.04,0.0,OK
35.39,70.03,387.56,70.04,0.0,OK
25.26,70.03,364.97,70.04,0.0,OK
21.2,70.03,343.03,70.04,0.0,OK
20.64,70.03,320.13,70.04,0.0,OK
21.76,70.03,303.4,70.04,0.0,OK
23.46,70.03,288.58,70.04,0.0,OK
25.11,70.03,269.23,70.04,0.0,OK
25.16,70.03,256.62,70.04,0.0,OK
24.41,70.03,248.65,70.04,0.0,OK
25.14,70.03,235.97,70.04,0.0,OK
22.9,70.03,219.13,70.04,0.0,OK
21.64,70.03,206.16,70.04,0.0,OK
17.52,70.03,191.63,70.04,0.0,OK
12.3,70.03,177.1,70.04,0.0,OK
7.44,70.03,159.82,70.04,0.0,OK
5.68,70.03,141.07,70.04,0.0,OK
-2.55,70.03,121.57,70.04,0.0,OK
-8.86,70.03,102.17,70.04,0.0,OK
-13.11,70.03,79.45,70.04,0.0,OK
-15.33,70.03,62.14,70.04,0.0,OK
-19.83,70.03,43.15,70.04,0.0,OK
-22.79,70.03,22.47,70.04,0.0,OK
-29.81,70.03,5.21,70.04,0.0,OK
-30.55,70.03,-9.76,70.04,0.0,OK
-32.26,70.03,-26.05,70.04,0.0,OK
-37.58,70.03,-41.21,70.04,0.0,OK
-44.22,70.03,-55.7,70.04,0.0,OK
-44.94,70.03,-68.49,70.04,0.0,OK
-44.24,70.03,-77.14,70.04,0.0,OK
-43.19,70.03,-90.51,70.04,0.0,OK
-43.59,70.03,-105.05,70.04,0.0,OK
-43.76,70.03,-115.09,70.04,0.0,OK
-43.84,70.03,-118.42,70.04,0.0,OK
-43.91,70.03,-126.5,70.04,0.0,OK
-43.03,70.03,-136.81,70.04,0.0,OK
-41.68,70.03,-146.7,70.04,0.0,OK
-42.14,70.03,-156.71,70.04,0.0,OK
-43.07,70.03,-163.96,70.04,0.0,OK
-43.49,70.03,-171.73,70.04,0.0,OK
-43.56,70.03,-181.52,70.04,0.0,OK
-43.05,70.03,-193.06,70.04,0.0,OK
-43.16,70.03,-199.97,70.04,0.0,OK
-44.08,70.03,-209.64,70.04,0.0,OK
-43.72,70.03,-221.44,70.04,0.0,OK
-42.63,70.03,-226.23,70.04,0.0,OK
-44.09,70.03,-231.93,70.04,0.0,OK
-46.02,70.03,-248.16,70.04,0.0,OK
-47.91,70.03,-258.13,70.04,0.0,OK
-48.48,70.03,-261.03,70.04,0.0,OK
-49.64,70.03,-267.96,70.04,0.0,OK
-50.26,70.03,-275.42,70.04,0.0,OK
-49.85,70.03,-281.29,70.04,0.0,OK
-48.86,70.03,-288.77,70.04,0.0,OK
-48.53,70.03,-294.1,70.04,0.0,OK
-48.12,70.03,-297.27,70.04,0.0,OK
-47.78,70.03,-302.31,70.04,0.0,OK
-48.0,70.03,-307.08,70.04,0.0,OK
-42.78,70.03,-306.23,70.04,0.0,OK
-37.46,70.03,-296.84,70.04,0.0,OK
-26.97,70.03,-283.07,70.04,0.0,OK
-13.65,70.03,-264.21,70.04,0.0,OK
8.11,70.03,-232.12,70.04,0.0,OK
37.03,70.03,-183.0,70.04,0.0,OK
74.21,70.03,-118.55,70.04,0.0,OK
115.27,70.03,-43.62,69.73,0.0,OK
155.82,69.57,38.86,69.73,-10.0,OK
191.43,69.57,124.78,69.73,-10.0,OK
227.14,69.57,214.19,69.73,-10.0,OK
255.05,69.57,302.95,69.73,-10.0,OK
272.38,69.57,383.72,69.73,-10.0,OK
283.82,69.57,446.5,69.73,-10.0,OK
285.92,69.57,496.63,69.73,-10.0,OK
280.97,69.57,537.52,69.73,-10.0,OK
275.43,69.57,566.96,69.73,-10.0,OK
265.87,69.57,577.84,69.73,-10.0,OK
249.44,69.57,581.59,69.73,-10.0,OK
237.16,69.57,578.47,69.73,-10.0,OK
228.7,69.57,571.75,69.73,-10.0,OK
219.88,69.57,562.82,69.73,-10.0,OK
212.11,69.57,554.38,69.73,-10.0,OK
206.33,69.57,542.16,69.73,-10.0,OK
203.87,69.57,532.11,69.73,-10.0,OK
198.14,69.57,520.09,69.73,-10.0,OK
193.79,69.57,505.09,69.73,-10.0,OK
186.52,69.57,489.81,69.73,-10.0,OK
177.32,69.57,474.26,69.73,-10.0,OK
162.14,69.57,448.85,69.73,-10.0,OK
151.67,69.57,423.4,69.73,-10.0,OK
138.32,69.57,399.21,69.73,-10.0,OK
122.59,69.57,376.79,69.73,-10.0,OK
105.46,69.57,346.17,69.73,-10.0,OK
97.12,69.57,321.05,69.73,-10.0,OK
87.95,69.57,298.85,69.73,-10.0,OK
77.93,69.57,280.96,69.73,-10.0,OK
72.21,69.57,261.05,69.73,-10.0,OK
67.52,69.57,247.88,69.73,-10.0,OK
59.21,69.57,232.66,69.73,-10.0,OK
51.77,69.57,219.36,69.73,-10.0,OK
47.97,69.57,208.53,69.73,-10.0,OK
44.38,69.57,196.89,69.73,-10.0,OK
39.59,69.57,182.58,69.73,-10.0,OK
32.52,69.57,165.68,69.73,-10.0,OK
26.27,69.57,144.72,69.73,-10.0,OK
22.14,69.57,127.0,69.73,-10.0,OK
16.42,69.57,111.81,69.73,-10.0,OK
6.72,69.57,84.17,69.73,-10.0,OK
-2.07,69.57,53.93,69.73,-10.0,OK
-9.35,69.57,33.25,69.73,-10.0,OK
-16.24,69.57,11.46,69.73,-10.0,OK
-24.52,69.57,-14.54,69.73,-10.0,OK
-35.75,69.57,-40.73,69.73,-10.0,OK
-42.62,69.57,-65.5,69.73,-10.0,OK
-45.22,69.57,-85.21,69.73,-10.0,OK
-50.9,69.57,-101.89,69.73,-10.0,OK
-55.71,69.57,-119.28,69.73,-10.0,OK
-57.4,69.57,-136.18,69.73,-10.0,OK
-61.3,69.57,-152.17,69.73,-10.0,OK
-67.34,69.57,-165.86,69.73,-10.0,OK
-67.55,69.57,-175.59,69.73,-10.0,OK
-69.87,69.57,-189.77,69.73,-10.0,OK
-77.79,69.57,-205.4,69.73,-10.0,OK
-83.06,69.57,-214.03,69.73,-10.0,OK
-82.9,69.57,-223.03,69.73,-10.0,OK
